
===== [20260508-142929 8/225] g5 image_sources/generated/122x250 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zlib current price-tag-grocery-shelf.mono.296x128.bs-od 296x128 4736 1098 23.18% 0.141
zlib l1-ws9 price-tag-grocery-shelf.mono.296x128.bs-od 296x128 4736 1201 25.36% 0.199
zlib l6-ws9 price-tag-grocery-shelf.mono.296x128.bs-od 296x128 4736 1072 22.64% 0.274
zlib l9-ws9 price-tag-grocery-shelf.mono.296x128.bs-od 296x128 4736 1050 22.17% 0.321
zlib l1-ws10 price-tag-grocery-shelf.mono.296x128.bs-od 296x128 4736 1215 25.65% 0.062
zlib l6-ws10 price-tag-grocery-shelf.mono.296x128.bs-od 296x128 4736 1084 22.89% 0.186
zlib l9-ws10 price-tag-grocery-shelf.mono.296x128.bs-od 296x128 4736 1059 22.36% 0.393
zlib l9-ws12 price-tag-grocery-shelf.mono.296x128.bs-od 296x128 4736 1070 22.59% 0.818
zlib l9-ws15 price-tag-grocery-shelf.mono.296x128.bs-od 296x128 4736 1070 22.59% 0.966
zlib current price-tag-warehouse-markdown.gray16.296x128.bs-od 296x128 18944 1715 9.05% 0.219
zlib l1-ws9 price-tag-warehouse-markdown.gray16.296x128.bs-od 296x128 18944 2321 12.25% 0.717
zlib l6-ws9 price-tag-warehouse-markdown.gray16.296x128.bs-od 296x128 18944 1850 9.77% 0.676
zlib l9-ws9 price-tag-warehouse-markdown.gray16.296x128.bs-od 296x128 18944 1831 9.67% 0.640
zlib l1-ws10 price-tag-warehouse-markdown.gray16.296x128.bs-od 296x128 18944 2153 11.37% 0.353
zlib l6-ws10 price-tag-warehouse-markdown.gray16.296x128.bs-od 296x128 18944 1709 9.02% 0.396
zlib l9-ws10 price-tag-warehouse-markdown.gray16.296x128.bs-od 296x128 18944 1665 8.79% 0.614
zlib l9-ws12 price-tag-warehouse-markdown.gray16.296x128.bs-od 296x128 18944 1635 8.63% 0.815
zlib l9-ws15 price-tag-warehouse-markdown.gray16.296x128.bs-od 296x128 18944 1646 8.69% 0.967
zlib current price-tag-warehouse-markdown.gray4.296x128.bs-od 296x128 9472 1249 13.19% 0.136
zlib l1-ws9 price-tag-warehouse-markdown.gray4.296x128.bs-od 296x128 9472 1745 18.42% 0.408
zlib l6-ws9 price-tag-warehouse-markdown.gray4.296x128.bs-od 296x128 9472 1249 13.19% 0.431
zlib l9-ws9 price-tag-warehouse-markdown.gray4.296x128.bs-od 296x128 9472 1232 13.01% 0.508
zlib l1-ws10 price-tag-warehouse-markdown.gray4.296x128.bs-od 296x128 9472 1688 17.82% 0.216
zlib l6-ws10 price-tag-warehouse-markdown.gray4.296x128.bs-od 296x128 9472 1243 13.12% 0.316
zlib l9-ws10 price-tag-warehouse-markdown.gray4.296x128.bs-od 296x128 9472 1210 12.77% 0.428
zlib l9-ws12 price-tag-warehouse-markdown.gray4.296x128.bs-od 296x128 9472 1183 12.49% 0.638
zlib l9-ws15 price-tag-warehouse-markdown.gray4.296x128.bs-od 296x128 9472 1186 12.52% 0.672
zlib current price-tag-warehouse-markdown.mono.296x128.bs-od 296x128 4736 1314 27.74% 0.137
zlib l1-ws9 price-tag-warehouse-markdown.mono.296x128.bs-od 296x128 4736 1402 29.60% 0.144
zlib l6-ws9 price-tag-warehouse-markdown.mono.296x128.bs-od 296x128 4736 1311 27.68% 0.240
zlib l9-ws9 price-tag-warehouse-markdown.mono.296x128.bs-od 296x128 4736 1304 27.53% 0.174
zlib l1-ws10 price-tag-warehouse-markdown.mono.296x128.bs-od 296x128 4736 1421 30.00% 0.062
zlib l6-ws10 price-tag-warehouse-markdown.mono.296x128.bs-od 296x128 4736 1310 27.66% 0.131
zlib l9-ws10 price-tag-warehouse-markdown.mono.296x128.bs-od 296x128 4736 1298 27.41% 0.209
zlib l9-ws12 price-tag-warehouse-markdown.mono.296x128.bs-od 296x128 4736 1294 27.32% 0.438
zlib l9-ws15 price-tag-warehouse-markdown.mono.296x128.bs-od 296x128 4736 1294 27.32% 0.458
zlib current status-panel-large-numbers.gray16.296x128.bs-od 296x128 18944 3750 19.80% 0.609
zlib l1-ws9 status-panel-large-numbers.gray16.296x128.bs-od 296x128 18944 4718 24.90% 0.734
zlib l6-ws9 status-panel-large-numbers.gray16.296x128.bs-od 296x128 18944 4271 22.55% 0.800
zlib l9-ws9 status-panel-large-numbers.gray16.296x128.bs-od 296x128 18944 4266 22.52% 1.037
zlib l1-ws10 status-panel-large-numbers.gray16.296x128.bs-od 296x128 18944 4520 23.86% 0.277
zlib l6-ws10 status-panel-large-numbers.gray16.296x128.bs-od 296x128 18944 3737 19.73% 0.767
zlib l9-ws10 status-panel-large-numbers.gray16.296x128.bs-od 296x128 18944 3721 19.64% 0.767
zlib l9-ws12 status-panel-large-numbers.gray16.296x128.bs-od 296x128 18944 3662 19.33% 1.122
zlib l9-ws15 status-panel-large-numbers.gray16.296x128.bs-od 296x128 18944 3698 19.52% 2.330
zlib current status-panel-large-numbers.gray4.296x128.bs-od 296x128 9472 2551 26.93% 0.364
zlib l1-ws9 status-panel-large-numbers.gray4.296x128.bs-od 296x128 9472 2793 29.49% 0.257
zlib l6-ws9 status-panel-large-numbers.gray4.296x128.bs-od 296x128 9472 2517 26.57% 0.470
zlib l9-ws9 status-panel-large-numbers.gray4.296x128.bs-od 296x128 9472 2494 26.33% 0.658
zlib l1-ws10 status-panel-large-numbers.gray4.296x128.bs-od 296x128 9472 2830 29.88% 0.263
zlib l6-ws10 status-panel-large-numbers.gray4.296x128.bs-od 296x128 9472 2500 26.39% 0.449
zlib l9-ws10 status-panel-large-numbers.gray4.296x128.bs-od 296x128 9472 2451 25.88% 0.777
zlib l9-ws12 status-panel-large-numbers.gray4.296x128.bs-od 296x128 9472 2470 26.08% 1.905
zlib l9-ws15 status-panel-large-numbers.gray4.296x128.bs-od 296x128 9472 2486 26.25% 2.432
zlib current status-panel-large-numbers.mono.296x128.bs-od 296x128 4736 1220 25.76% 0.207
zlib l1-ws9 status-panel-large-numbers.mono.296x128.bs-od 296x128 4736 1338 28.25% 0.224
zlib l6-ws9 status-panel-large-numbers.mono.296x128.bs-od 296x128 4736 1201 25.36% 0.320
zlib l9-ws9 status-panel-large-numbers.mono.296x128.bs-od 296x128 4736 1183 24.98% 0.260
zlib l1-ws10 status-panel-large-numbers.mono.296x128.bs-od 296x128 4736 1355 28.61% 0.120
zlib l6-ws10 status-panel-large-numbers.mono.296x128.bs-od 296x128 4736 1207 25.49% 0.169
zlib l9-ws10 status-panel-large-numbers.mono.296x128.bs-od 296x128 4736 1170 24.70% 0.532
zlib l9-ws12 status-panel-large-numbers.mono.296x128.bs-od 296x128 4736 1191 25.15% 1.321
zlib l9-ws15 status-panel-large-numbers.mono.296x128.bs-od 296x128 4736 1191 25.15% 1.316
zlib current text-glyph-density-grid.gray16.296x128.bs-od 296x128 18944 6093 32.16% 0.672
zlib l1-ws9 text-glyph-density-grid.gray16.296x128.bs-od 296x128 18944 6335 33.44% 0.517
zlib l6-ws9 text-glyph-density-grid.gray16.296x128.bs-od 296x128 18944 6091 32.15% 1.034
zlib l9-ws9 text-glyph-density-grid.gray16.296x128.bs-od 296x128 18944 6087 32.13% 0.797
zlib l1-ws10 text-glyph-density-grid.gray16.296x128.bs-od 296x128 18944 6459 34.10% 0.438
zlib l6-ws10 text-glyph-density-grid.gray16.296x128.bs-od 296x128 18944 5979 31.56% 0.601
zlib l9-ws10 text-glyph-density-grid.gray16.296x128.bs-od 296x128 18944 5958 31.45% 0.924
zlib l9-ws12 text-glyph-density-grid.gray16.296x128.bs-od 296x128 18944 6017 31.76% 1.048
zlib l9-ws15 text-glyph-density-grid.gray16.296x128.bs-od 296x128 18944 6069 32.04% 1.689
zlib current text-glyph-density-grid.gray4.296x128.bs-od 296x128 9472 3265 34.47% 0.369
zlib l1-ws9 text-glyph-density-grid.gray4.296x128.bs-od 296x128 9472 3392 35.81% 0.462
zlib l6-ws9 text-glyph-density-grid.gray4.296x128.bs-od 296x128 9472 3177 33.54% 0.575
zlib l9-ws9 text-glyph-density-grid.gray4.296x128.bs-od 296x128 9472 3151 33.27% 0.658
zlib l1-ws10 text-glyph-density-grid.gray4.296x128.bs-od 296x128 9472 3469 36.62% 0.256
zlib l6-ws10 text-glyph-density-grid.gray4.296x128.bs-od 296x128 9472 3206 33.85% 0.457
zlib l9-ws10 text-glyph-density-grid.gray4.296x128.bs-od 296x128 9472 3161 33.37% 0.663
zlib l9-ws12 text-glyph-density-grid.gray4.296x128.bs-od 296x128 9472 3198 33.76% 1.564
zlib l9-ws15 text-glyph-density-grid.gray4.296x128.bs-od 296x128 9472 3203 33.82% 2.302
zlib current text-glyph-density-grid.mono.296x128.bs-od 296x128 4736 1367 28.86% 0.111
zlib l1-ws9 text-glyph-density-grid.mono.296x128.bs-od 296x128 4736 1465 30.93% 0.161
zlib l6-ws9 text-glyph-density-grid.mono.296x128.bs-od 296x128 4736 1357 28.65% 0.239
zlib l9-ws9 text-glyph-density-grid.mono.296x128.bs-od 296x128 4736 1337 28.23% 0.271
zlib l1-ws10 text-glyph-density-grid.mono.296x128.bs-od 296x128 4736 1472 31.08% 0.104
zlib l6-ws10 text-glyph-density-grid.mono.296x128.bs-od 296x128 4736 1355 28.61% 0.171
zlib l9-ws10 text-glyph-density-grid.mono.296x128.bs-od 296x128 4736 1329 28.06% 0.326
zlib l9-ws12 text-glyph-density-grid.mono.296x128.bs-od 296x128 4736 1322 27.91% 0.614
zlib l9-ws15 text-glyph-density-grid.mono.296x128.bs-od 296x128 4736 1323 27.93% 0.606
average_ratio=19.44%

===== [20260508-142929 47/225] heatshrink image_sources/generated/296x128 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
heatshrink w9-l4 dashboard-mixed-density.gray16.296x128.bs-od 296x128 18944 3780 19.95% 0.820
heatshrink w11-l5 dashboard-mixed-density.gray16.296x128.bs-od 296x128 18944 3191 16.84% 1.953
heatshrink w13-l6 dashboard-mixed-density.gray16.296x128.bs-od 296x128 18944 3014 15.91% 4.336
heatshrink w9-l4 dashboard-mixed-density.gray4.296x128.bs-od 296x128 9472 2267 23.93% 0.428
heatshrink w11-l5 dashboard-mixed-density.gray4.296x128.bs-od 296x128 9472 2096 22.13% 1.106
heatshrink w13-l6 dashboard-mixed-density.gray4.296x128.bs-od 296x128 9472 2161 22.81% 2.388
heatshrink w9-l4 dashboard-mixed-density.mono.296x128.bs-od 296x128 4736 1067 22.53% 0.147
heatshrink w11-l5 dashboard-mixed-density.mono.296x128.bs-od 296x128 4736 996 21.03% 0.579
heatshrink w13-l6 dashboard-mixed-density.mono.296x128.bs-od 296x128 4736 1035 21.85% 0.445
heatshrink w9-l4 floorplan-thin-lines.gray16.296x128.bs-od 296x128 18944 2676 14.13% 0.357
heatshrink w11-l5 floorplan-thin-lines.gray16.296x128.bs-od 296x128 18944 1947 10.28% 1.054
heatshrink w13-l6 floorplan-thin-lines.gray16.296x128.bs-od 296x128 18944 1558 8.22% 2.981
heatshrink w9-l4 floorplan-thin-lines.gray4.296x128.bs-od 296x128 9472 1416 14.95% 0.218
heatshrink w11-l5 floorplan-thin-lines.gray4.296x128.bs-od 296x128 9472 1057 11.16% 0.530
heatshrink w13-l6 floorplan-thin-lines.gray4.296x128.bs-od 296x128 9472 920 9.71% 0.925
heatshrink w9-l4 floorplan-thin-lines.mono.296x128.bs-od 296x128 4736 735 15.52% 0.150
heatshrink w11-l5 floorplan-thin-lines.mono.296x128.bs-od 296x128 4736 603 12.73% 0.320
heatshrink w13-l6 floorplan-thin-lines.mono.296x128.bs-od 296x128 4736 577 12.18% 0.427
heatshrink w9-l4 menu-board-text-heavy.gray16.296x128.bs-od 296x128 18944 6305 33.28% 1.610
heatshrink w11-l5 menu-board-text-heavy.gray16.296x128.bs-od 296x128 18944 6075 32.07% 3.580
heatshrink w13-l6 menu-board-text-heavy.gray16.296x128.bs-od 296x128 18944 5971 31.52% 9.561
heatshrink w9-l4 menu-board-text-heavy.gray4.296x128.bs-od 296x128 9472 3254 34.35% 0.595
heatshrink w11-l5 menu-board-text-heavy.gray4.296x128.bs-od 296x128 9472 3123 32.97% 1.392
heatshrink w13-l6 menu-board-text-heavy.gray4.296x128.bs-od 296x128 9472 3240 34.21% 3.020
heatshrink w9-l4 menu-board-text-heavy.mono.296x128.bs-od 296x128 4736 1303 27.51% 0.233
heatshrink w11-l5 menu-board-text-heavy.mono.296x128.bs-od 296x128 4736 1220 25.76% 0.516
heatshrink w13-l6 menu-board-text-heavy.mono.296x128.bs-od 296x128 4736 1286 27.15% 0.679
heatshrink w9-l4 price-label-barcode-layout.gray16.296x128.bs-od 296x128 18944 2971 15.68% 0.273
heatshrink w11-l5 price-label-barcode-layout.gray16.296x128.bs-od 296x128 18944 2226 11.75% 0.608
heatshrink w13-l6 price-label-barcode-layout.gray16.296x128.bs-od 296x128 18944 1817 9.59% 1.269
heatshrink w9-l4 price-label-barcode-layout.gray4.296x128.bs-od 296x128 9472 1760 18.58% 0.167
heatshrink w11-l5 price-label-barcode-layout.gray4.296x128.bs-od 296x128 9472 1411 14.90% 0.355
heatshrink w13-l6 price-label-barcode-layout.gray4.296x128.bs-od 296x128 9472 1258 13.28% 0.869
heatshrink w9-l4 price-label-barcode-layout.mono.296x128.bs-od 296x128 4736 875 18.48% 0.099
heatshrink w11-l5 price-label-barcode-layout.mono.296x128.bs-od 296x128 4736 736 15.54% 0.204
heatshrink w13-l6 price-label-barcode-layout.mono.296x128.bs-od 296x128 4736 711 15.01% 0.388
heatshrink w9-l4 price-tag-electronics-promo.gray16.296x128.bs-od 296x128 18944 3265 17.24% 0.238
heatshrink w11-l5 price-tag-electronics-promo.gray16.296x128.bs-od 296x128 18944 2595 13.70% 0.678
heatshrink w13-l6 price-tag-electronics-promo.gray16.296x128.bs-od 296x128 18944 2215 11.69% 1.807
heatshrink w9-l4 price-tag-electronics-promo.gray4.296x128.bs-od 296x128 9472 1926 20.33% 0.180
heatshrink w11-l5 price-tag-electronics-promo.gray4.296x128.bs-od 296x128 9472 1628 17.19% 0.456
heatshrink w13-l6 price-tag-electronics-promo.gray4.296x128.bs-od 296x128 9472 1485 15.68% 0.891
heatshrink w9-l4 price-tag-electronics-promo.mono.296x128.bs-od 296x128 4736 1170 24.70% 0.086
heatshrink w11-l5 price-tag-electronics-promo.mono.296x128.bs-od 296x128 4736 1067 22.53% 0.223
heatshrink w13-l6 price-tag-electronics-promo.mono.296x128.bs-od 296x128 4736 1049 22.15% 0.623
heatshrink w9-l4 price-tag-grocery-shelf.gray16.296x128.bs-od 296x128 18944 5602 29.57% 1.365
heatshrink w11-l5 price-tag-grocery-shelf.gray16.296x128.bs-od 296x128 18944 5436 28.70% 3.723
heatshrink w13-l6 price-tag-grocery-shelf.gray16.296x128.bs-od 296x128 18944 5438 28.71% 10.004
heatshrink w9-l4 price-tag-grocery-shelf.gray4.296x128.bs-od 296x128 9472 2540 26.82% 0.432
heatshrink w11-l5 price-tag-grocery-shelf.gray4.296x128.bs-od 296x128 9472 2406 25.40% 1.070
heatshrink w13-l6 price-tag-grocery-shelf.gray4.296x128.bs-od 296x128 9472 2529 26.70% 2.832
heatshrink w9-l4 price-tag-grocery-shelf.mono.296x128.bs-od 296x128 4736 1272 26.86% 0.167
heatshrink w11-l5 price-tag-grocery-shelf.mono.296x128.bs-od 296x128 4736 1201 25.36% 0.492
heatshrink w13-l6 price-tag-grocery-shelf.mono.296x128.bs-od 296x128 4736 1266 26.73% 1.217
heatshrink w9-l4 price-tag-warehouse-markdown.gray16.296x128.bs-od 296x128 18944 3394 17.92% 0.334
heatshrink w11-l5 price-tag-warehouse-markdown.gray16.296x128.bs-od 296x128 18944 2692 14.21% 0.691
heatshrink w13-l6 price-tag-warehouse-markdown.gray16.296x128.bs-od 296x128 18944 2285 12.06% 1.630
heatshrink w9-l4 price-tag-warehouse-markdown.gray4.296x128.bs-od 296x128 9472 1962 20.71% 0.182
heatshrink w11-l5 price-tag-warehouse-markdown.gray4.296x128.bs-od 296x128 9472 1639 17.30% 0.436
heatshrink w13-l6 price-tag-warehouse-markdown.gray4.296x128.bs-od 296x128 9472 1489 15.72% 0.971
heatshrink w9-l4 price-tag-warehouse-markdown.mono.296x128.bs-od 296x128 4736 1534 32.39% 0.156
heatshrink w11-l5 price-tag-warehouse-markdown.mono.296x128.bs-od 296x128 4736 1441 30.43% 0.372
heatshrink w13-l6 price-tag-warehouse-markdown.mono.296x128.bs-od 296x128 4736 1503 31.74% 1.240
heatshrink w9-l4 status-panel-large-numbers.gray16.296x128.bs-od 296x128 18944 4891 25.82% 1.068
heatshrink w11-l5 status-panel-large-numbers.gray16.296x128.bs-od 296x128 18944 4573 24.14% 2.840
heatshrink w13-l6 status-panel-large-numbers.gray16.296x128.bs-od 296x128 18944 4508 23.80% 8.380
heatshrink w9-l4 status-panel-large-numbers.gray4.296x128.bs-od 296x128 9472 3056 32.26% 0.624
heatshrink w11-l5 status-panel-large-numbers.gray4.296x128.bs-od 296x128 9472 2941 31.05% 1.594
heatshrink w13-l6 status-panel-large-numbers.gray4.296x128.bs-od 296x128 9472 3128 33.02% 3.798
heatshrink w9-l4 status-panel-large-numbers.mono.296x128.bs-od 296x128 4736 1399 29.54% 0.293
heatshrink w11-l5 status-panel-large-numbers.mono.296x128.bs-od 296x128 4736 1408 29.73% 0.720
heatshrink w13-l6 status-panel-large-numbers.mono.296x128.bs-od 296x128 4736 1530 32.31% 1.128
heatshrink w9-l4 text-glyph-density-grid.gray16.296x128.bs-od 296x128 18944 7959 42.01% 1.412
heatshrink w11-l5 text-glyph-density-grid.gray16.296x128.bs-od 296x128 18944 7803 41.19% 3.760
heatshrink w13-l6 text-glyph-density-grid.gray16.296x128.bs-od 296x128 18944 7743 40.87% 9.853
heatshrink w9-l4 text-glyph-density-grid.gray4.296x128.bs-od 296x128 9472 4158 43.90% 0.692
heatshrink w11-l5 text-glyph-density-grid.gray4.296x128.bs-od 296x128 9472 4045 42.70% 2.076
heatshrink w13-l6 text-glyph-density-grid.gray4.296x128.bs-od 296x128 9472 4199 44.33% 3.835
heatshrink w9-l4 text-glyph-density-grid.mono.296x128.bs-od 296x128 4736 1779 37.56% 0.255
heatshrink w11-l5 text-glyph-density-grid.mono.296x128.bs-od 296x128 4736 1640 34.63% 0.678
heatshrink w13-l6 text-glyph-density-grid.mono.296x128.bs-od 296x128 4736 1745 36.85% 0.827
average_ratio=23.90%

===== [20260508-142929 48/225] g5 image_sources/generated/296x128 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
g5 perplane-f256 dashboard-mixed-density.gray16.296x128.bs-1bppstreams 296x128 18944 5799 30.61% 0.300
g5 perplane-f256 dashboard-mixed-density.gray4.296x128.bs-1bppstreams 296x128 9472 3243 34.24% 0.211
g5 perplane-f128 dashboard-mixed-density.mono.296x128.bs-1bppstreams 296x128 4736 1242 26.22% 0.061
g5 perplane-f256 dashboard-mixed-density.mono.296x128.bs-1bppstreams 296x128 4736 1242 26.22% 0.051
g5 virtual-f64 floorplan-thin-lines.gray16.296x128.bs-1bppstreams 296x128 18944 1674 8.84% 0.267
g5 perplane-f128 floorplan-thin-lines.gray16.296x128.bs-1bppstreams 296x128 18944 1695 8.95% 0.210
g5 perplane-f256 floorplan-thin-lines.gray16.296x128.bs-1bppstreams 296x128 18944 1695 8.95% 0.198
g5 virtual-f64 floorplan-thin-lines.gray4.296x128.bs-1bppstreams 296x128 9472 911 9.62% 0.128
g5 perplane-f128 floorplan-thin-lines.gray4.296x128.bs-1bppstreams 296x128 9472 921 9.72% 0.127
g5 perplane-f256 floorplan-thin-lines.gray4.296x128.bs-1bppstreams 296x128 9472 921 9.72% 0.130
g5 perplane-f128 floorplan-thin-lines.mono.296x128.bs-1bppstreams 296x128 4736 624 13.18% 0.035
g5 perplane-f256 floorplan-thin-lines.mono.296x128.bs-1bppstreams 296x128 4736 624 13.18% 0.058
g5 perplane-f256 menu-board-text-heavy.gray16.296x128.bs-1bppstreams 296x128 18944 11740 61.97% 0.423
g5 perplane-f256 menu-board-text-heavy.gray4.296x128.bs-1bppstreams 296x128 9472 6156 64.99% 0.159
g5 perplane-f128 menu-board-text-heavy.mono.296x128.bs-1bppstreams 296x128 4736 1956 41.30% 0.096
g5 perplane-f256 menu-board-text-heavy.mono.296x128.bs-1bppstreams 296x128 4736 1956 41.30% 0.093
g5 perplane-f256 price-label-barcode-layout.gray16.296x128.bs-1bppstreams 296x128 18944 4389 23.17% 0.298
g5 perplane-f256 price-label-barcode-layout.gray4.296x128.bs-1bppstreams 296x128 9472 2663 28.11% 0.175
g5 perplane-f128 price-label-barcode-layout.mono.296x128.bs-1bppstreams 296x128 4736 948 20.02% 0.078
g5 perplane-f256 price-label-barcode-layout.mono.296x128.bs-1bppstreams 296x128 4736 948 20.02% 0.075
g5 virtual-f64 price-tag-electronics-promo.gray16.296x128.bs-1bppstreams 296x128 18944 2566 13.55% 0.287
g5 perplane-f128 price-tag-electronics-promo.gray16.296x128.bs-1bppstreams 296x128 18944 2586 13.65% 0.306
g5 perplane-f256 price-tag-electronics-promo.gray16.296x128.bs-1bppstreams 296x128 18944 2586 13.65% 0.303
g5 perplane-f128 price-tag-electronics-promo.gray4.296x128.bs-1bppstreams 296x128 9472 1751 18.49% 0.166
g5 perplane-f256 price-tag-electronics-promo.gray4.296x128.bs-1bppstreams 296x128 9472 1751 18.49% 0.169
g5 perplane-f128 price-tag-electronics-promo.mono.296x128.bs-1bppstreams 296x128 4736 1307 27.60% 0.054
g5 perplane-f256 price-tag-electronics-promo.mono.296x128.bs-1bppstreams 296x128 4736 1307 27.60% 0.087
g5 perplane-f256 price-tag-grocery-shelf.gray16.296x128.bs-1bppstreams 296x128 18944 10057 53.09% 0.537
g5 perplane-f128 price-tag-grocery-shelf.gray4.296x128.bs-1bppstreams 296x128 9472 4269 45.07% 0.219
g5 perplane-f256 price-tag-grocery-shelf.gray4.296x128.bs-1bppstreams 296x128 9472 4269 45.07% 0.146
g5 perplane-f128 price-tag-grocery-shelf.mono.296x128.bs-1bppstreams 296x128 4736 1361 28.74% 0.094
g5 perplane-f256 price-tag-grocery-shelf.mono.296x128.bs-1bppstreams 296x128 4736 1361 28.74% 0.093
g5 perplane-f128 price-tag-warehouse-markdown.gray16.296x128.bs-1bppstreams 296x128 18944 2864 15.12% 0.252
g5 perplane-f256 price-tag-warehouse-markdown.gray16.296x128.bs-1bppstreams 296x128 18944 2864 15.12% 0.297
g5 perplane-f128 price-tag-warehouse-markdown.gray4.296x128.bs-1bppstreams 296x128 9472 1875 19.80% 0.170
g5 perplane-f256 price-tag-warehouse-markdown.gray4.296x128.bs-1bppstreams 296x128 9472 1875 19.80% 0.161
g5 perplane-f128 price-tag-warehouse-markdown.mono.296x128.bs-1bppstreams 296x128 4736 2139 45.16% 0.111
g5 perplane-f256 price-tag-warehouse-markdown.mono.296x128.bs-1bppstreams 296x128 4736 2139 45.16% 0.113
g5 perplane-f256 status-panel-large-numbers.gray16.296x128.bs-1bppstreams 296x128 18944 9514 50.22% 0.484
g5 perplane-f256 status-panel-large-numbers.gray4.296x128.bs-1bppstreams 296x128 9472 5144 54.31% 0.216
g5 virtual-f64 status-panel-large-numbers.mono.296x128.bs-1bppstreams 296x128 4736 1740 36.74% 0.056
g5 perplane-f128 status-panel-large-numbers.mono.296x128.bs-1bppstreams 296x128 4736 1744 36.82% 0.057
g5 perplane-f256 status-panel-large-numbers.mono.296x128.bs-1bppstreams 296x128 4736 1744 36.82% 0.091
g5 perplane-f256 text-glyph-density-grid.gray16.296x128.bs-1bppstreams 296x128 18944 13998 73.89% 0.499
g5 perplane-f256 text-glyph-density-grid.gray4.296x128.bs-1bppstreams 296x128 9472 7013 74.04% 0.284
g5 perplane-f128 text-glyph-density-grid.mono.296x128.bs-1bppstreams 296x128 4736 2416 51.01% 0.069
g5 perplane-f256 text-glyph-density-grid.mono.296x128.bs-1bppstreams 296x128 4736 2416 51.01% 0.068
average_ratio=31.04%

===== [20260508-142929 49/225] brotli image_sources/generated/296x128 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
brotli q9-w10 dashboard-mixed-density.gray16.296x128.bs-od 296x128 18944 2298 12.13% 0.642
brotli q9-w12 dashboard-mixed-density.gray16.296x128.bs-od 296x128 18944 2299 12.14% 0.488
brotli q9-w15 dashboard-mixed-density.gray16.296x128.bs-od 296x128 18944 2329 12.29% 0.550
brotli q9-w10 dashboard-mixed-density.gray4.296x128.bs-od 296x128 9472 1718 18.14% 0.406
