
===== [1/135] zlib image_sources/generated/1024x576 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zlib l9-ws12 price-tag-electronics-promo.gray16.400x300.bs-od 400x300 60000 3416 5.69% 1.614
zlib l9-ws15 price-tag-electronics-promo.gray16.400x300.bs-od 400x300 60000 3455 5.76% 1.893
zlib current price-tag-electronics-promo.gray4.400x300.bs-od 400x300 30000 2743 9.14% 0.170
zlib l9-ws9 price-tag-electronics-promo.gray4.400x300.bs-od 400x300 30000 2810 9.37% 0.784
zlib l9-ws12 price-tag-electronics-promo.gray4.400x300.bs-od 400x300 30000 2662 8.87% 1.166
zlib l9-ws15 price-tag-electronics-promo.gray4.400x300.bs-od 400x300 30000 2669 8.90% 1.282
zlib current price-tag-electronics-promo.mono.400x300.bs-od 400x300 15000 2092 13.95% 0.130
zlib l9-ws9 price-tag-electronics-promo.mono.400x300.bs-od 400x300 15000 2057 13.71% 0.408
zlib l9-ws12 price-tag-electronics-promo.mono.400x300.bs-od 400x300 15000 2065 13.77% 1.197
zlib l9-ws15 price-tag-electronics-promo.mono.400x300.bs-od 400x300 15000 2070 13.80% 1.511
zlib current price-tag-grocery-shelf.gray16.400x300.bs-od 400x300 60000 12205 20.34% 2.220
zlib l9-ws9 price-tag-grocery-shelf.gray16.400x300.bs-od 400x300 60000 12708 21.18% 2.194
zlib l9-ws12 price-tag-grocery-shelf.gray16.400x300.bs-od 400x300 60000 11939 19.90% 3.638
zlib l9-ws15 price-tag-grocery-shelf.gray16.400x300.bs-od 400x300 60000 12017 20.03% 14.981
zlib current price-tag-grocery-shelf.gray4.400x300.bs-od 400x300 30000 5786 19.29% 0.742
zlib l9-ws9 price-tag-grocery-shelf.gray4.400x300.bs-od 400x300 30000 5911 19.70% 1.258
zlib l9-ws12 price-tag-grocery-shelf.gray4.400x300.bs-od 400x300 30000 5591 18.64% 3.575
zlib l9-ws15 price-tag-grocery-shelf.gray4.400x300.bs-od 400x300 30000 5603 18.68% 7.415
zlib current price-tag-grocery-shelf.mono.400x300.bs-od 400x300 15000 2950 19.67% 0.240
zlib l9-ws9 price-tag-grocery-shelf.mono.400x300.bs-od 400x300 15000 2882 19.21% 0.629
zlib l9-ws12 price-tag-grocery-shelf.mono.400x300.bs-od 400x300 15000 2839 18.93% 2.544
zlib l9-ws15 price-tag-grocery-shelf.mono.400x300.bs-od 400x300 15000 2844 18.96% 3.998
zlib current price-tag-warehouse-markdown.gray16.400x300.bs-od 400x300 60000 4363 7.27% 0.352
zlib l9-ws9 price-tag-warehouse-markdown.gray16.400x300.bs-od 400x300 60000 4666 7.78% 1.655
zlib l9-ws12 price-tag-warehouse-markdown.gray16.400x300.bs-od 400x300 60000 4052 6.75% 1.624
zlib l9-ws15 price-tag-warehouse-markdown.gray16.400x300.bs-od 400x300 60000 4043 6.74% 2.329
zlib current price-tag-warehouse-markdown.gray4.400x300.bs-od 400x300 30000 3084 10.28% 0.212
zlib l9-ws9 price-tag-warehouse-markdown.gray4.400x300.bs-od 400x300 30000 3454 11.51% 0.865
zlib l9-ws12 price-tag-warehouse-markdown.gray4.400x300.bs-od 400x300 30000 2901 9.67% 1.220
zlib l9-ws15 price-tag-warehouse-markdown.gray4.400x300.bs-od 400x300 30000 2905 9.68% 1.770
zlib current price-tag-warehouse-markdown.mono.400x300.bs-od 400x300 15000 3116 20.77% 0.197
zlib l9-ws9 price-tag-warehouse-markdown.mono.400x300.bs-od 400x300 15000 3040 20.27% 0.477
zlib l9-ws12 price-tag-warehouse-markdown.mono.400x300.bs-od 400x300 15000 3050 20.33% 1.123
zlib l9-ws15 price-tag-warehouse-markdown.mono.400x300.bs-od 400x300 15000 3062 20.41% 1.660
zlib current status-panel-large-numbers.gray16.400x300.bs-od 400x300 60000 10652 17.75% 1.923
zlib l9-ws9 status-panel-large-numbers.gray16.400x300.bs-od 400x300 60000 11346 18.91% 1.952
zlib l9-ws12 status-panel-large-numbers.gray16.400x300.bs-od 400x300 60000 10396 17.33% 3.309
zlib l9-ws15 status-panel-large-numbers.gray16.400x300.bs-od 400x300 60000 10522 17.54% 12.729
zlib current status-panel-large-numbers.gray4.400x300.bs-od 400x300 30000 6479 21.60% 0.944
zlib l9-ws9 status-panel-large-numbers.gray4.400x300.bs-od 400x300 30000 6570 21.90% 1.259
zlib l9-ws12 status-panel-large-numbers.gray4.400x300.bs-od 400x300 30000 6301 21.00% 3.411
zlib l9-ws15 status-panel-large-numbers.gray4.400x300.bs-od 400x300 30000 6387 21.29% 8.415
zlib current status-panel-large-numbers.mono.400x300.bs-od 400x300 15000 3328 22.19% 0.457
zlib l9-ws9 status-panel-large-numbers.mono.400x300.bs-od 400x300 15000 3229 21.53% 0.733
zlib l9-ws12 status-panel-large-numbers.mono.400x300.bs-od 400x300 15000 3193 21.29% 3.566
zlib l9-ws15 status-panel-large-numbers.mono.400x300.bs-od 400x300 15000 3206 21.37% 5.752
zlib current text-glyph-density-grid.gray16.400x300.bs-od 400x300 60000 16191 26.98% 2.476
zlib l9-ws9 text-glyph-density-grid.gray16.400x300.bs-od 400x300 60000 16031 26.72% 2.072
zlib l9-ws12 text-glyph-density-grid.gray16.400x300.bs-od 400x300 60000 16018 26.70% 2.861
zlib l9-ws15 text-glyph-density-grid.gray16.400x300.bs-od 400x300 60000 16016 26.69% 11.797
zlib current text-glyph-density-grid.gray4.400x300.bs-od 400x300 30000 9527 31.76% 0.959
zlib l9-ws9 text-glyph-density-grid.gray4.400x300.bs-od 400x300 30000 9314 31.05% 1.079
zlib l9-ws12 text-glyph-density-grid.gray4.400x300.bs-od 400x300 30000 9362 31.21% 2.327
zlib l9-ws15 text-glyph-density-grid.gray4.400x300.bs-od 400x300 30000 9418 31.39% 6.367
zlib current text-glyph-density-grid.mono.400x300.bs-od 400x300 15000 4313 28.75% 0.349
zlib l9-ws9 text-glyph-density-grid.mono.400x300.bs-od 400x300 15000 4283 28.55% 0.536
zlib l9-ws12 text-glyph-density-grid.mono.400x300.bs-od 400x300 15000 4196 27.97% 1.664
zlib l9-ws15 text-glyph-density-grid.mono.400x300.bs-od 400x300 15000 4214 28.09% 3.253
average_ratio=15.67%

===== [32/135] heatshrink image_sources/generated/400x300 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
heatshrink w9-l4 dashboard-mixed-density.gray16.400x300.bs-od 400x300 60000 11916 19.86% 1.490
heatshrink w11-l5 dashboard-mixed-density.gray16.400x300.bs-od 400x300 60000 9882 16.47% 3.896
heatshrink w13-l6 dashboard-mixed-density.gray16.400x300.bs-od 400x300 60000 9171 15.29% 11.170
heatshrink w9-l4 dashboard-mixed-density.gray4.400x300.bs-od 400x300 30000 6791 22.64% 0.876
heatshrink w11-l5 dashboard-mixed-density.gray4.400x300.bs-od 400x300 30000 5925 19.75% 2.285
heatshrink w13-l6 dashboard-mixed-density.gray4.400x300.bs-od 400x300 30000 5754 19.18% 6.658
heatshrink w9-l4 dashboard-mixed-density.mono.400x300.bs-od 400x300 15000 3082 20.55% 0.347
heatshrink w11-l5 dashboard-mixed-density.mono.400x300.bs-od 400x300 15000 2760 18.40% 0.863
heatshrink w13-l6 dashboard-mixed-density.mono.400x300.bs-od 400x300 15000 2746 18.31% 2.289
heatshrink w9-l4 floorplan-thin-lines.gray16.400x300.bs-od 400x300 60000 8212 13.69% 0.726
heatshrink w11-l5 floorplan-thin-lines.gray16.400x300.bs-od 400x300 60000 5767 9.61% 1.622
heatshrink w13-l6 floorplan-thin-lines.gray16.400x300.bs-od 400x300 60000 4552 7.59% 4.620
heatshrink w9-l4 floorplan-thin-lines.gray4.400x300.bs-od 400x300 30000 4246 14.15% 0.410
heatshrink w11-l5 floorplan-thin-lines.gray4.400x300.bs-od 400x300 30000 3216 10.72% 0.992
heatshrink w13-l6 floorplan-thin-lines.gray4.400x300.bs-od 400x300 30000 2697 8.99% 2.642
heatshrink w9-l4 floorplan-thin-lines.mono.400x300.bs-od 400x300 15000 2201 14.67% 0.233
heatshrink w11-l5 floorplan-thin-lines.mono.400x300.bs-od 400x300 15000 1698 11.32% 0.610
heatshrink w13-l6 floorplan-thin-lines.mono.400x300.bs-od 400x300 15000 1501 10.01% 1.271
heatshrink w9-l4 menu-board-text-heavy.gray16.400x300.bs-od 400x300 60000 18032 30.05% 3.739
heatshrink w11-l5 menu-board-text-heavy.gray16.400x300.bs-od 400x300 60000 17383 28.97% 10.185
heatshrink w13-l6 menu-board-text-heavy.gray16.400x300.bs-od 400x300 60000 16857 28.09% 31.062
heatshrink w9-l4 menu-board-text-heavy.gray4.400x300.bs-od 400x300 30000 9677 32.26% 1.376
heatshrink w11-l5 menu-board-text-heavy.gray4.400x300.bs-od 400x300 30000 9209 30.70% 3.503
heatshrink w13-l6 menu-board-text-heavy.gray4.400x300.bs-od 400x300 30000 8961 29.87% 10.178
heatshrink w9-l4 menu-board-text-heavy.mono.400x300.bs-od 400x300 15000 4345 28.97% 0.520
heatshrink w11-l5 menu-board-text-heavy.mono.400x300.bs-od 400x300 15000 4041 26.94% 1.217
heatshrink w13-l6 menu-board-text-heavy.mono.400x300.bs-od 400x300 15000 3991 26.61% 3.097
heatshrink w9-l4 price-label-barcode-layout.gray16.400x300.bs-od 400x300 60000 9039 15.07% 0.699
heatshrink w11-l5 price-label-barcode-layout.gray16.400x300.bs-od 400x300 60000 6419 10.70% 1.625
heatshrink w13-l6 price-label-barcode-layout.gray16.400x300.bs-od 400x300 60000 5176 8.63% 4.092
heatshrink w9-l4 price-label-barcode-layout.gray4.400x300.bs-od 400x300 30000 5471 18.24% 0.331
heatshrink w11-l5 price-label-barcode-layout.gray4.400x300.bs-od 400x300 30000 4094 13.65% 0.717
heatshrink w13-l6 price-label-barcode-layout.gray4.400x300.bs-od 400x300 30000 3568 11.89% 1.958
heatshrink w9-l4 price-label-barcode-layout.mono.400x300.bs-od 400x300 15000 2422 16.15% 0.148
heatshrink w11-l5 price-label-barcode-layout.mono.400x300.bs-od 400x300 15000 1906 12.71% 0.377
heatshrink w13-l6 price-label-barcode-layout.mono.400x300.bs-od 400x300 15000 1627 10.85% 1.273
heatshrink w9-l4 price-tag-electronics-promo.gray16.400x300.bs-od 400x300 60000 9195 15.32% 0.531
heatshrink w11-l5 price-tag-electronics-promo.gray16.400x300.bs-od 400x300 60000 6891 11.48% 1.116
heatshrink w13-l6 price-tag-electronics-promo.gray16.400x300.bs-od 400x300 60000 5625 9.38% 3.420
heatshrink w9-l4 price-tag-electronics-promo.gray4.400x300.bs-od 400x300 30000 5482 18.27% 0.304
heatshrink w11-l5 price-tag-electronics-promo.gray4.400x300.bs-od 400x300 30000 4385 14.62% 0.728
heatshrink w13-l6 price-tag-electronics-promo.gray4.400x300.bs-od 400x300 30000 3832 12.77% 2.100
heatshrink w9-l4 price-tag-electronics-promo.mono.400x300.bs-od 400x300 15000 3299 21.99% 0.183
heatshrink w11-l5 price-tag-electronics-promo.mono.400x300.bs-od 400x300 15000 2893 19.29% 0.512
heatshrink w13-l6 price-tag-electronics-promo.mono.400x300.bs-od 400x300 15000 2685 17.90% 1.532
heatshrink w9-l4 price-tag-grocery-shelf.gray16.400x300.bs-od 400x300 60000 15775 26.29% 3.834
heatshrink w11-l5 price-tag-grocery-shelf.gray16.400x300.bs-od 400x300 60000 14930 24.88% 10.202
heatshrink w13-l6 price-tag-grocery-shelf.gray16.400x300.bs-od 400x300 60000 14848 24.75% 31.415
heatshrink w9-l4 price-tag-grocery-shelf.gray4.400x300.bs-od 400x300 30000 7481 24.94% 0.985
heatshrink w11-l5 price-tag-grocery-shelf.gray4.400x300.bs-od 400x300 30000 6997 23.32% 2.721
heatshrink w13-l6 price-tag-grocery-shelf.gray4.400x300.bs-od 400x300 30000 6964 23.21% 7.457
heatshrink w9-l4 price-tag-grocery-shelf.mono.400x300.bs-od 400x300 15000 3752 25.01% 0.381
heatshrink w11-l5 price-tag-grocery-shelf.mono.400x300.bs-od 400x300 15000 3559 23.73% 0.874
heatshrink w13-l6 price-tag-grocery-shelf.mono.400x300.bs-od 400x300 15000 3602 24.01% 2.701
heatshrink w9-l4 price-tag-warehouse-markdown.gray16.400x300.bs-od 400x300 60000 9924 16.54% 0.642
heatshrink w11-l5 price-tag-warehouse-markdown.gray16.400x300.bs-od 400x300 60000 7547 12.58% 1.320
heatshrink w13-l6 price-tag-warehouse-markdown.gray16.400x300.bs-od 400x300 60000 6200 10.33% 3.566
heatshrink w9-l4 price-tag-warehouse-markdown.gray4.400x300.bs-od 400x300 30000 5627 18.76% 0.387
heatshrink w11-l5 price-tag-warehouse-markdown.gray4.400x300.bs-od 400x300 30000 4537 15.12% 0.865
heatshrink w13-l6 price-tag-warehouse-markdown.gray4.400x300.bs-od 400x300 30000 3978 13.26% 2.532
heatshrink w9-l4 price-tag-warehouse-markdown.mono.400x300.bs-od 400x300 15000 4250 28.33% 0.370
heatshrink w11-l5 price-tag-warehouse-markdown.mono.400x300.bs-od 400x300 15000 3895 25.97% 0.831
heatshrink w13-l6 price-tag-warehouse-markdown.mono.400x300.bs-od 400x300 15000 3770 25.13% 2.051
heatshrink w9-l4 status-panel-large-numbers.gray16.400x300.bs-od 400x300 60000 14380 23.97% 3.199
heatshrink w11-l5 status-panel-large-numbers.gray16.400x300.bs-od 400x300 60000 13297 22.16% 9.175
heatshrink w13-l6 status-panel-large-numbers.gray16.400x300.bs-od 400x300 60000 13099 21.83% 27.276
heatshrink w9-l4 status-panel-large-numbers.gray4.400x300.bs-od 400x300 30000 8695 28.98% 1.442
heatshrink w11-l5 status-panel-large-numbers.gray4.400x300.bs-od 400x300 30000 8053 26.84% 3.552
heatshrink w13-l6 status-panel-large-numbers.gray4.400x300.bs-od 400x300 30000 8017 26.72% 10.843
heatshrink w9-l4 status-panel-large-numbers.mono.400x300.bs-od 400x300 15000 4232 28.21% 0.566
heatshrink w11-l5 status-panel-large-numbers.mono.400x300.bs-od 400x300 15000 4084 27.23% 1.614
heatshrink w13-l6 status-panel-large-numbers.mono.400x300.bs-od 400x300 15000 4229 28.19% 4.183
heatshrink w9-l4 text-glyph-density-grid.gray16.400x300.bs-od 400x300 60000 21021 35.03% 3.130
heatshrink w11-l5 text-glyph-density-grid.gray16.400x300.bs-od 400x300 60000 20675 34.46% 8.157
heatshrink w13-l6 text-glyph-density-grid.gray16.400x300.bs-od 400x300 60000 20360 33.93% 23.904
heatshrink w9-l4 text-glyph-density-grid.gray4.400x300.bs-od 400x300 30000 13138 43.79% 1.601
heatshrink w11-l5 text-glyph-density-grid.gray4.400x300.bs-od 400x300 30000 12414 41.38% 4.785
heatshrink w13-l6 text-glyph-density-grid.gray4.400x300.bs-od 400x300 30000 12377 41.26% 14.404
heatshrink w9-l4 text-glyph-density-grid.mono.400x300.bs-od 400x300 15000 5907 39.38% 0.585
heatshrink w11-l5 text-glyph-density-grid.mono.400x300.bs-od 400x300 15000 5601 37.34% 1.649
heatshrink w13-l6 text-glyph-density-grid.mono.400x300.bs-od 400x300 15000 5618 37.45% 4.250
average_ratio=21.69%

===== [33/135] g5 image_sources/generated/400x300 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
g5 perplane-f256 dashboard-mixed-density.mono.400x300.bs-1bppstreams 400x300 15000 3528 23.52% 0.170
g5 perplane-f128 floorplan-thin-lines.gray4.400x300.bs-1bppstreams 400x300 30000 2712 9.04% 0.229
g5 perplane-f256 floorplan-thin-lines.gray4.400x300.bs-1bppstreams 400x300 30000 2712 9.04% 0.213
g5 perplane-f128 floorplan-thin-lines.mono.400x300.bs-1bppstreams 400x300 15000 1210 8.07% 0.112
g5 perplane-f256 floorplan-thin-lines.mono.400x300.bs-1bppstreams 400x300 15000 1210 8.07% 0.105
g5 perplane-f256 price-label-barcode-layout.mono.400x300.bs-1bppstreams 400x300 15000 2538 16.92% 0.116
g5 perplane-f128 price-tag-electronics-promo.gray16.400x300.bs-1bppstreams 400x300 60000 6401 10.67% 0.549
g5 perplane-f256 price-tag-electronics-promo.gray16.400x300.bs-1bppstreams 400x300 60000 6401 10.67% 0.570
g5 perplane-f256 price-tag-electronics-promo.gray4.400x300.bs-1bppstreams 400x300 30000 4318 14.39% 0.270
g5 perplane-f256 price-tag-electronics-promo.mono.400x300.bs-1bppstreams 400x300 15000 3549 23.66% 0.151
g5 perplane-f256 price-tag-grocery-shelf.gray4.400x300.bs-1bppstreams 400x300 30000 13109 43.70% 0.403
g5 perplane-f256 price-tag-grocery-shelf.mono.400x300.bs-1bppstreams 400x300 15000 4447 29.65% 0.169
g5 perplane-f128 price-tag-warehouse-markdown.gray16.400x300.bs-1bppstreams 400x300 60000 7179 11.96% 0.548
g5 perplane-f256 price-tag-warehouse-markdown.gray16.400x300.bs-1bppstreams 400x300 60000 7179 11.96% 0.660
g5 perplane-f256 price-tag-warehouse-markdown.gray4.400x300.bs-1bppstreams 400x300 30000 4518 15.06% 0.283
g5 perplane-f256 price-tag-warehouse-markdown.mono.400x300.bs-1bppstreams 400x300 15000 5947 39.65% 0.193
g5 perplane-f256 status-panel-large-numbers.gray4.400x300.bs-1bppstreams 400x300 30000 16339 54.46% 0.435
g5 perplane-f256 status-panel-large-numbers.mono.400x300.bs-1bppstreams 400x300 15000 5690 37.93% 0.220
g5 perplane-f256 text-glyph-density-grid.mono.400x300.bs-1bppstreams 400x300 15000 6919 46.13% 0.219
average_ratio=22.34%

===== [34/135] zlib image_sources/generated/600x448 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zlib current dashboard-mixed-density.gray16.600x448.bs-od 600x448 134400 14852 11.05% 2.131
zlib l9-ws9 dashboard-mixed-density.gray16.600x448.bs-od 600x448 134400 18617 13.85% 4.243
zlib l9-ws12 dashboard-mixed-density.gray16.600x448.bs-od 600x448 134400 14247 10.60% 6.330
zlib l9-ws15 dashboard-mixed-density.gray16.600x448.bs-od 600x448 134400 14145 10.52% 10.849
zlib current dashboard-mixed-density.gray4.600x448.bs-od 600x448 67200 9867 14.68% 1.170
zlib l9-ws9 dashboard-mixed-density.gray4.600x448.bs-od 600x448 67200 11073 16.48% 2.455
zlib l9-ws12 dashboard-mixed-density.gray4.600x448.bs-od 600x448 67200 9384 13.96% 6.431
zlib l9-ws15 dashboard-mixed-density.gray4.600x448.bs-od 600x448 67200 9469 14.09% 9.997
zlib current dashboard-mixed-density.mono.600x448.bs-od 600x448 33600 5004 14.89% 0.472
zlib l9-ws9 dashboard-mixed-density.mono.600x448.bs-od 600x448 33600 5068 15.08% 1.322
zlib l9-ws12 dashboard-mixed-density.mono.600x448.bs-od 600x448 33600 4682 13.93% 4.536
zlib l9-ws15 dashboard-mixed-density.mono.600x448.bs-od 600x448 33600 4730 14.08% 5.986
zlib current floorplan-thin-lines.gray16.600x448.bs-od 600x448 134400 5907 4.40% 0.830
zlib l9-ws9 floorplan-thin-lines.gray16.600x448.bs-od 600x448 134400 6697 4.98% 4.410
zlib l9-ws12 floorplan-thin-lines.gray16.600x448.bs-od 600x448 134400 4986 3.71% 5.512
zlib l9-ws15 floorplan-thin-lines.gray16.600x448.bs-od 600x448 134400 5081 3.78% 5.646
zlib current floorplan-thin-lines.gray4.600x448.bs-od 600x448 67200 3764 5.60% 0.478
zlib l9-ws9 floorplan-thin-lines.gray4.600x448.bs-od 600x448 67200 3405 5.07% 1.989
zlib l9-ws12 floorplan-thin-lines.gray4.600x448.bs-od 600x448 67200 3235 4.81% 4.822
zlib l9-ws15 floorplan-thin-lines.gray4.600x448.bs-od 600x448 67200 3265 4.86% 5.798
zlib current floorplan-thin-lines.mono.600x448.bs-od 600x448 33600 2155 6.41% 0.316
zlib l9-ws9 floorplan-thin-lines.mono.600x448.bs-od 600x448 33600 1918 5.71% 1.086
zlib l9-ws12 floorplan-thin-lines.mono.600x448.bs-od 600x448 33600 1802 5.36% 3.541
zlib l9-ws15 floorplan-thin-lines.mono.600x448.bs-od 600x448 33600 1810 5.39% 4.517
zlib current menu-board-text-heavy.gray16.600x448.bs-od 600x448 134400 29945 22.28% 4.859
zlib l9-ws9 menu-board-text-heavy.gray16.600x448.bs-od 600x448 134400 30913 23.00% 4.489
zlib l9-ws12 menu-board-text-heavy.gray16.600x448.bs-od 600x448 134400 29775 22.15% 7.498
zlib l9-ws15 menu-board-text-heavy.gray16.600x448.bs-od 600x448 134400 29101 21.65% 39.782
zlib current menu-board-text-heavy.gray4.600x448.bs-od 600x448 67200 15395 22.91% 2.172
zlib l9-ws9 menu-board-text-heavy.gray4.600x448.bs-od 600x448 67200 16136 24.01% 2.605
zlib l9-ws12 menu-board-text-heavy.gray4.600x448.bs-od 600x448 67200 15609 23.23% 6.961
zlib l9-ws15 menu-board-text-heavy.gray4.600x448.bs-od 600x448 67200 14961 22.26% 17.941
zlib current menu-board-text-heavy.mono.600x448.bs-od 600x448 33600 7145 21.26% 0.880
zlib l9-ws9 menu-board-text-heavy.mono.600x448.bs-od 600x448 33600 7195 21.41% 1.522
zlib l9-ws12 menu-board-text-heavy.mono.600x448.bs-od 600x448 33600 6906 20.55% 6.478
zlib l9-ws15 menu-board-text-heavy.mono.600x448.bs-od 600x448 33600 6863 20.43% 10.370
zlib current price-label-barcode-layout.gray16.600x448.bs-od 600x448 134400 6400 4.76% 0.886
zlib l9-ws9 price-label-barcode-layout.gray16.600x448.bs-od 600x448 134400 9244 6.88% 3.625
zlib l9-ws12 price-label-barcode-layout.gray16.600x448.bs-od 600x448 134400 6119 4.55% 3.161
zlib l9-ws15 price-label-barcode-layout.gray16.600x448.bs-od 600x448 134400 6150 4.58% 3.896
zlib current price-label-barcode-layout.gray4.600x448.bs-od 600x448 67200 4762 7.09% 0.322
zlib l9-ws9 price-label-barcode-layout.gray4.600x448.bs-od 600x448 67200 6292 9.36% 1.652
zlib l9-ws12 price-label-barcode-layout.gray4.600x448.bs-od 600x448 67200 4623 6.88% 1.715
zlib l9-ws15 price-label-barcode-layout.gray4.600x448.bs-od 600x448 67200 4614 6.87% 1.843
zlib current price-label-barcode-layout.mono.600x448.bs-od 600x448 33600 2291 6.82% 0.176
zlib l9-ws9 price-label-barcode-layout.mono.600x448.bs-od 600x448 33600 2385 7.10% 0.856
zlib l9-ws12 price-label-barcode-layout.mono.600x448.bs-od 600x448 33600 2188 6.51% 1.387
zlib l9-ws15 price-label-barcode-layout.mono.600x448.bs-od 600x448 33600 2202 6.55% 1.613
zlib current price-tag-electronics-promo.gray16.600x448.bs-od 600x448 134400 7060 5.25% 0.678
zlib l9-ws9 price-tag-electronics-promo.gray16.600x448.bs-od 600x448 134400 9525 7.09% 3.710
zlib l9-ws12 price-tag-electronics-promo.gray16.600x448.bs-od 600x448 134400 6685 4.97% 3.219
zlib l9-ws15 price-tag-electronics-promo.gray16.600x448.bs-od 600x448 134400 6710 4.99% 4.009
zlib current price-tag-electronics-promo.gray4.600x448.bs-od 600x448 67200 5340 7.95% 0.379
zlib l9-ws9 price-tag-electronics-promo.gray4.600x448.bs-od 600x448 67200 6131 9.12% 1.814
zlib l9-ws12 price-tag-electronics-promo.gray4.600x448.bs-od 600x448 67200 5134 7.64% 2.228
zlib l9-ws15 price-tag-electronics-promo.gray4.600x448.bs-od 600x448 67200 5166 7.69% 2.635
zlib current price-tag-electronics-promo.mono.600x448.bs-od 600x448 33600 4333 12.90% 0.237
zlib l9-ws9 price-tag-electronics-promo.mono.600x448.bs-od 600x448 33600 4273 12.72% 1.013
zlib l9-ws12 price-tag-electronics-promo.mono.600x448.bs-od 600x448 33600 4222 12.57% 1.735
zlib l9-ws15 price-tag-electronics-promo.mono.600x448.bs-od 600x448 33600 4251 12.65% 2.344
zlib current price-tag-grocery-shelf.gray16.600x448.bs-od 600x448 134400 25949 19.31% 4.935
